anno;rilevatore;mese;giorno_settimana;fascia_oraria;comune;nome_strada;tipo_luogo;indirizzo;lon;lat;kmt_etm;fondo;segnaletica;meteo;natura;des_circ_a;des_circ_b;veicolo_a;avaria_a;des_psico_a;veicolo_b;avaria_b;des_psico_b;veicolo_c;veicoli_oltre_a_b_c;pedoni_morti_feriti;tot_morti;tot_feriti
2020;Carabiniere;1;Sabato;Mattino;ROANA;SP 349 Costo;Rettilineo;VIA 25 APRILE AL KM. 70.5;11.4430870;45.8454080;70.5;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva contromano (art.143);;Autovettura privata;;Anormale per ingestione di sostanze stupefacenti o psicotrope (art. 187);Autovettura privata;;;;0;0;0;2
2020;Carabiniere;2;Domenica;Pomeriggio;CALTRANO;SP 349 Costo;Rotatoria;VIA SETTE COMUNI INCROCIO VIA SAN LORENZO;11.4492200;45.7754800;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva con guida distratta o andamento indeciso;;Autovettura privata;Rottura o guasto allo sterzo;;Autovettura privata;;;Autovettura privata;0;0;0;1
2020;Polizia Municipale;1;Sabato;Pomeriggio;THIENE;SP 349 var Costo Variante;Rettilineo;NSA 384, 3+VII;11.4550842;45.7027420;3.7;Bagnato;Orizzontale;Pioggia;Fuoriuscita (veicolo in marcia senza urto);Sbandamento con fuoriuscita per guida distratta;Senza ostacolo, né pedone né altro veicolo;Autovettura privata;;;;;;;0;0;0;1
2020;Carabiniere;10;Lunedì;Notte;ZANE';SP 349 Costo;Incrocio;VIA ALESSANDRO MANZONI INCROCIO VIA CORTE;11.4587800;45.7158900;0;Bagnato;Assente;Sereno;Scontro frontale-laterale;Svoltava a sinistra regolarmente;;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2020;Carabiniere;1;Mercoledì;Mattino;ISOLA VICENTINA;SP 046 Pasubio;Rettilineo;VIA VICENZA KM 11;11.4617029;45.6193056;11;Asciutto;Assente;Sereno;Fuoriuscita (veicolo in marcia senza urto);Sbandamento con fuoriuscita per guida distratta;Senza ostacolo, né pedone né altro veicolo;Autovettura privata;;Anormale per sonno;;;;;0;0;0;1
2020;Polizia Stradale;2;Sabato;Pomeriggio;ROANA;SP 349 Costo;Incrocio;"STRADA PROVINCIALE SP 349 ""COSTO""";11.4694120;45.8899190;58;Bagnato;Assente;Sereno;Scontro frontale;Procedeva regolarmente senza svoltare;;Autovettura privata;;;Motociclo a solo;;;;0;0;0;1
2020;Polizia Municipale;1;Mercoledì;Pomeriggio;THIENE;SP 349 Costo;Incrocio;VIA SANTO VIA DELLA PIEVE;11.4871168;45.6763115;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Autocarro;;;;0;0;0;1
2020;Polizia Municipale;2;Mercoledì;Sera;THIENE;SP 349 Costo;Intersezione con semaforo o vigile;VIA SANTO VIA DELL'AEROPORTO;11.4885974;45.6716730;0;Asciutto;Assente;Sereno;Scontro frontale;Svoltava a sinistra regolarmente;;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2020;Polizia Municipale;3;Martedì;Pomeriggio;VILLAVERLA;SP 349 Costo;Curva;VIA CAPOVILLA;11.4912849;45.6619599;0;Asciutto;Assente;Sereno;Fuoriuscita (veicolo in marcia senza urto);Sbandamento con fuoriuscita per eccesso di velocità;Ostacolo accidentale;Autovettura privata;;;;;;;0;0;0;1
2020;Carabiniere;12;Lunedì;Sera;VILLAVERLA;SP 349 Costo;Rettilineo;VIA ROMA, 92;11.4914940;45.6347119;0;Bagnato;Assente;Sereno;Fuoriuscita (veicolo in marcia senza urto);Sbandamento con fuoriuscita per guida distratta;Senza ostacolo, né pedone né altro veicolo;Autovettura privata;;Anormale per ebbrezza da alcool (art. 186);;;;;0;0;0;1
2020;Carabiniere;10;Sabato;Pomeriggio;VILLAVERLA;SP 349 Costo;Incrocio;VIA ENRICO FERMI INCROCIO VIA PALLADIO;11.4925051;45.6409687;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza rispettare lo stop  (art.145);;Autocarro;;Anormale per ebbrezza da alcool (art. 186);Autovettura privata;;;;0;0;0;2
2020;Polizia Municipale;11;Sabato;Sera;COSTABISSARA;SP 046 Pasubio;Rotatoria;VIA PASUBIO INCROCIO VIA ROVERETO;11.4929300;45.6035200;7.8;Asciutto;Assente;Sereno;Scontro frontale;Procedeva contromano (art.143);;Autovettura privata;;Anormale per ebbrezza da alcool (art. 186);Autovettura privata;;;;0;0;0;1
2020;Polizia Municipale;10;Venerdì;Mattino;VILLAVERLA;SP 349 Costo;Rettilineo;VIA CAPOVILLA, 26;11.4935466;45.6568909;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva regolarmente;;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2020;Polizia Municipale;12;Sabato;Pomeriggio;VILLAVERLA;SP 349 Costo;Rettilineo;PIAZZA DEL POPOLO;11.4942645;45.6511350;0;Asciutto;;Altro;Scontro frontale-laterale;Procedeva con guida distratta o andamento indeciso;;Autovettura privata;;;Velocipede;;;;0;0;0;1
2020;Polizia Municipale;2;Giovedì;Mattino;COSTABISSARA;SP 046 Pasubio;Rettilineo;VIA PASUBIO, 36;11.4957070;45.5980417;0;Asciutto;Assente;Sereno;Investimento di pedoni;Non dava la precedenza al pedone sugli appositi attraversamenti;Attraversava ad un passaggio pedonale rispettando i segnali;Autovettura privata;;;;;;;0;1;0;1
2020;Polizia Municipale;10;Sabato;Pomeriggio;COSTABISSARA;SP 046 Pasubio;Rettilineo;VIA PASUBIO, 36;11.4958100;45.5978700;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2020;Polizia Municipale;10;Martedì;Sera;COSTABISSARA;SP 046 Pasubio;Rotatoria;VIA PASUBIO INCROCIO VIA MONTE GRAPPA;11.4978600;45.5918200;6.4;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva con guida distratta o andamento indeciso;;Veicolo speciale;;;Autovettura privata;;;;0;0;0;1
2020;Carabiniere;11;Mercoledì;Pomeriggio;ASIAGO;SP 349 Costo;Rettilineo;VIA BERGA, 102;11.4993017;45.8762908;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva regolarmente;;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2020;Carabiniere;1;Lunedì;Mattino;COSTABISSARA;SP 046 Pasubio;Rettilineo;STRADA STATALE PASUBIO AL KM. 6.1;11.5000000;45.5893900;6.1;Bagnato;Verticale;Nebbia;Scontro frontale-laterale;Sorpassava in curva, su dosso o con insufficiente visibilità (art.148);;Autovettura privata;;;Autovettura privata;;;Autovettura privata;0;0;0;3
2020;Polizia Municipale;1;Venerdì;Pomeriggio;COSTABISSARA;SP 046 Pasubio;Rettilineo;VIA PASUBIO S.P. 46, 9;11.5012512;45.5879073;0;Asciutto;Assente;Sereno;Urto con veicolo in fermata o arresto;Procedeva regolarmente;Veicolo fermo in posizione irregolare (art.158);Autovettura privata;;;Autovettura privata;;;;0;0;1;0
2020;Polizia Municipale;1;Martedì;Pomeriggio;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Rettilineo;VIALE DEL SOLE PROSSIMITA RACCORDO NORD - EST;11.5081400;45.5389200;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Manovrava in retrocessione o conversione;;Autocarro;;;Autovettura privata;;;;0;0;0;1
2020;Polizia Municipale;10;Martedì;Pomeriggio;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Rotatoria;VIALE DEL SOLE INCROCIO STRADA DELLE CATTANE;11.5092300;45.5471500;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza rispettare il segnale di dare precedenza  (art.145);;Autocarro;;;Motociclo a solo;;;;0;0;0;1
2020;Polizia Municipale;1;Mercoledì;Mattino;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Rotatoria;VIALE DEL SOLE INCROCIO STRADA DELLE CATTANE;11.5094300;45.5470900;0;Bagnato;Assente;Sereno;Fuoriuscita (veicolo in marcia senza urto);Sbandamento con fuoriuscita per guida distratta;Ostacolo fisso;Autovettura privata;;Anormale per ebbrezza da alcool (art. 186);;;;;0;0;0;1
2020;Polizia Municipale;1;Giovedì;Mattino;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Rotatoria;VIALE DEL SOLE INCROCIO VIA BRIGATA GRANATIERI DI SARDEGN;11.5184100;45.5547200;0;Bagnato;Assente;Sereno;Scontro frontale-laterale;Procedeva senza rispettare il segnale di dare precedenza  (art.145);;Autovettura privata;;;Autocarro;;;;0;0;0;3
2020;Polizia Municipale;2;Mercoledì;Pomeriggio;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Rotatoria;VIA BRIGATA GRANATIERI DI SARDEGNA INCROCIO VIALE DEL SOL;11.5185400;45.5547300;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente senza svoltare;;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2020;Polizia Municipale;4;Mercoledì;Sera;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Rotatoria;VIALE DEL SOLE INCROCIO VIA BRIGATA GRANATIERI DI SARDEGN;11.5185937;45.5547345;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva regolarmente senza svoltare;;Autosnodato o autoarticolato;;;Autovettura privata;;Anormale per improvviso malore;;0;0;0;1
2021;Carabiniere;11;Domenica;Mattino;VALLI DEL PASUBIO;SP 046 Pasubio;Rettilineo;VIA PIERIBONI, 11;11.2669410;45.7372176;0;Asciutto;Assente;Sereno;Caduta da veicolo (veicolo in marcia senza urto);;Circostanza imprecisata;Velocipede;;;;;;;0;0;0;1
2021;Carabiniere;4;Sabato;Sera;VALLI DEL PASUBIO;SP 046 Pasubio;Curva;SP46, 20;11.2704831;45.7349137;0;Asciutto;Assente;Sereno;Urto con ostacolo accidentale;Procedeva con guida distratta o andamento indeciso;Ostacolo fisso nella carreggiata (colonnina, transenne ecc.);Autovettura privata;;Anormale per ebbrezza da alcool (art. 186);;;;;0;0;0;1
2021;Carabiniere;12;Domenica;Sera;LASTEBASSE;SP 350 Val d'Astico;Rettilineo;VIA GIACONI AL KM. 31.2;11.2966200;45.9116600;31.2;Bagnato;Assente;Sereno;Urto con ostacolo accidentale;Procedeva con eccesso di velocità (art.141);Ostacolo fisso nella carreggiata (colonnina, transenne ecc.);Autovettura privata;;;;;;;0;0;0;1
2021;Carabiniere;12;Sabato;Notte;SCHIO;SP 046 var Torrebelvicino;Rettilineo;VIA PAOLO LIOY IN PROSSIMITA DELLA ROTONDA;11.3329906;45.7140255;0;Bagnato;Assente;Sereno;Scontro frontale-laterale;Procedeva con eccesso di velocità (art.141);;Autovettura privata;Mancanza o insufficenza dei fari o delle luci posizione;Anormale per ebbrezza da alcool (art. 186);Autovettura privata;Mancanza o insufficenza dei fari o delle luci posizione;;;0;0;0;2
2021;Carabiniere;11;Domenica;Notte;SCHIO;SP 350 Val d'Astico;Curva;VIA SANTISSIMA TRINITA KM 62+500;11.3706864;45.7281271;62.5;Bagnato;Orizzontale;Pioggia;Urto con ostacolo accidentale;Procedeva con guida distratta o andamento indeciso;Ostacolo fisso nella carreggiata (colonnina, transenne ecc.);Autovettura privata;;;;;;;0;0;0;3
2021;Carabiniere;3;Venerdì;Notte;COGOLLO DEL CENGIO;SP 350 Val d'Astico;Rettilineo;SP350 AL KM. 48.4;11.3803700;45.8000500;48.4;Bagnato;Assente;Sereno;Scontro frontale-laterale;Procedeva non in prossimità del margine destro della carreggiata;;Autovettura privata;;;Autovettura privata;;;;0;0;0;2
2021;Carabiniere;10;Sabato;Sera;ASIAGO;SP 349 Costo;Curva;VIA BERGA AL KM. 46;11.3922700;45.9503500;46;Asciutto;Assente;Sereno;Scontro-laterale;Procedeva regolarmente;;Autovettura privata;;;Autovettura privata;;;Autovettura privata;0;0;0;2
2021;Polizia Municipale;12;Venerdì;Pomeriggio;MALO;SP 046 Pasubio;Rettilineo;VIA SCHIO;11.3998495;45.6834968;20.35;Asciutto;Assente;Sereno;Tamponamento;Procedeva con guida distratta o andamento indeciso;;Ciclomotore;;;Autovettura privata;;;;0;0;0;1
2021;Polizia Municipale;11;Martedì;Sera;MALO;SP 046 Pasubio;Rettilineo;VIA SCHIO;11.4025156;45.6778932;0;Bagnato;Orizzontale;Pioggia;Scontro frontale;Procedeva contromano (art.143);;Autovettura privata;;;Autovettura privata;;;;0;0;0;3
2021;Polizia Municipale;4;Venerdì;Pomeriggio;SANTORSO;SP 350 Val d'Astico;Rotatoria;VIA GARZIERE VIA MARTIRI DELLA LIBERTA';11.4047015;45.7364700;0;Asciutto;Assente;Sereno;Scontro-laterale;Procedeva regolarmente senza svoltare;;Autovettura privata;;;Velocipede;;;;0;0;0;1
2021;Polizia Municipale;10;Mercoledì;Mattino;MALO;SP 046 Pasubio;Rotatoria;VIA SCHIO/GALILEO GALILEI/PISA/BRANDELLERO/PASUBIO;11.4066394;45.6663015;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza rispettare il segnale di dare precedenza  (art.145);;Autosnodato o autoarticolato;;;Autovettura privata;;;;0;0;0;1
2021;Carabiniere;12;Giovedì;Mattino;COGOLLO DEL CENGIO;SP 350 Val d'Astico;Rettilineo;VIA GRANATIERI DI SARDEGNA ALTEZZA STAZIONE ENI;11.4118600;45.7887700;0;Bagnato;;Altro;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;Abbagliato;Autovettura privata;;;;0;0;0;2
2021;Carabiniere;10;Giovedì;Sera;MALO;SP 046 Pasubio;Rotatoria;VIA MUZZANA INCROCIO SP46;11.4143900;45.6582100;0;Bagnato;Assente;Sereno;Scontro frontale-laterale;Procedeva senza rispettare il segnale di dare precedenza  (art.145);;Autovettura privata;;;Autovettura privata;;;;0;0;0;2
2021;Polizia Municipale;2;Giovedì;Pomeriggio;MALO;SP 046 Pasubio;Intersezione segnalata;VIA PASUBIO INTERSEZIONE VIA BRAGLIO;11.4154222;45.6574032;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza dare la precedenza al veicolo proveniente da destra;;Autovettura privata;;;Velocipede;;;;0;0;0;1
2021;Carabiniere;3;Martedì;Sera;MALO;SP 046 Pasubio;Rettilineo;VIA MONTE PASUBIO AL KM. 16.4;11.4166800;45.6560500;16.4;Asciutto;Assente;Sereno;Scontro frontale;Procedeva contromano (art.143);;Autovettura privata;;Anormale per ebbrezza da alcool (art. 186);Autovettura privata;;;;0;0;0;2
2021;Polizia Municipale;11;Lunedì;Pomeriggio;MALO;SP 046 Pasubio;Intersezione con semaforo o vigile;VIA PASUBIO INTERSEZIONE VIA SAN GIOVANNI;11.4182358;45.6540173;0;Bagnato;Orizzontale;Pioggia;Scontro frontale-laterale;Procedeva regolarmente senza svoltare;;Autovettura privata;;;Autovettura privata;;;;0;0;0;3
2021;Polizia Municipale;11;Giovedì;Sera;PIOVENE ROCCHETTE;SP 350 Val d'Astico;Rettilineo;VIA MONTE PASUBIO, 21;11.4265223;45.7491191;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva regolarmente;;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2021;Polizia Municipale;11;Venerdì;Pomeriggio;MALO;SP 046 Pasubio;Intersezione con semaforo o vigile;VIA VICENZA INTERSEZIONE VIA PONTE;11.4302423;45.6413619;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza rispettare lo stop  (art.145);;Autovettura privata;;;Motociclo a solo;;;;0;0;0;1
2021;Polizia Municipale;12;Martedì;Sera;MALO;SP 046 Pasubio;Rettilineo;VIA VICENZA, 116;11.4314094;45.6404119;0;Asciutto;;Altro;Scontro frontale-laterale;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Autovettura privata;;;;0;1;0;1
2021;Carabiniere;11;Martedì;Sera;COGOLLO DEL CENGIO;SP 349 Costo;Curva;VIA SECONDA COSTO AL KM. 80.3;11.4350400;45.7936900;80.3;Bagnato;Orizzontale;Pioggia;Scontro frontale-laterale;Procedeva non in prossimità del margine destro della carreggiata;;Autovettura privata;;;Autosnodato o autoarticolato;;;;0;0;0;1
2021;Carabiniere;2;Venerdì;Pomeriggio;PIOVENE ROCCHETTE;SP 350 Val d'Astico;Intersezione con semaforo o vigile;VIA ROMA INCROCIO VIA TRENTO;11.4363200;45.7625200;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva regolarmente senza svoltare;;Autovettura privata;;;Autocarro;;;;0;0;0;2
2021;Polizia Municipale;1;Martedì;Pomeriggio;PIOVENE ROCCHETTE;SP 349 Costo;Rettilineo;VIA GORIZIA, 5;11.4375412;45.7570199;0;Asciutto;Assente;Sereno;Caduta da veicolo (veicolo in marcia senza urto);Caduta di persona da veicolo per discesa da veicolo in moto;Senza ostacolo, né pedone né altro veicolo;Ciclomotore;;;;;;;0;0;0;1
2021;Polizia Municipale;10;Giovedì;Pomeriggio;ISOLA VICENTINA;SP 046 Pasubio;Intersezione segnalata;VIA PASUBIO INCROCIO VIA ASIAGO;11.4411000;45.6306200;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Sorpassava all'incrocio (art.148);;Ciclomotore;;;Autovettura privata;;;;0;0;0;1
2021;Polizia Municipale;3;Giovedì;Pomeriggio;ISOLA VICENTINA;SP 046 Pasubio;Incrocio;VIA MARCONI INCROCIO VIA GIARRE;11.4422400;45.6291500;0;Asciutto;;Altro;Tamponamento;Procedeva con guida distratta o andamento indeciso;;Autovettura privata;;;Autovettura privata;;;;0;0;0;2
2021;Carabiniere;10;Domenica;Pomeriggio;COGOLLO DEL CENGIO;SP 349 Costo;Rettilineo;SP349 AL KM. 85.8;11.4434300;45.7810900;85.8;Asciutto;Assente;Sereno;Tamponamento;Procedeva non in prossimità del margine destro della carreggiata;;Autovettura privata;;;Motociclo a solo;;;;0;0;0;1
2021;Polizia Municipale;10;Mercoledì;Mattino;ISOLA VICENTINA;SP 046 Pasubio;Rettilineo;VIA EUROPA, 11;11.4471496;45.6266585;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Manovrava per svoltare a sinistra (passaggio privato, distributore);;Autovettura privata;;;Motociclo a solo;;;;0;0;0;1
2021;Carabiniere;10;Venerdì;Mattino;ZANE';SP 349 Costo;Curva;VIA PALLADIO NEI PRESSI DELLA ROTATORIA;11.4551144;45.7181523;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Sorpassava in curva, su dosso o con insufficiente visibilità (art.148);;Autovettura privata;;;Velocipede;;;;0;0;0;1
2021;Polizia Municipale;3;Lunedì;Mattino;ISOLA VICENTINA;SP 046 Pasubio;Rettilineo;VIA EUROPA, 41;11.4560000;45.6223300;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva con guida distratta o andamento indeciso;;Motociclo a solo;;;Autovettura privata;;;;0;0;0;1
2021;Carabiniere;3;Sabato;Mattino;THIENE;SP 349 var Costo Variante;Rettilineo;VIA DELL'AUTOSTRADA SP349 BIS KM 4+300 CIRCA;11.4573451;45.7002844;4.3;Asciutto;Assente;Sereno;Tamponamento;Procedeva regolarmente;;Autovettura privata;;;Autocarro;;;;0;0;0;1
2021;Carabiniere;10;Mercoledì;Pomeriggio;THIENE;SP 349 var Costo Variante;Rettilineo;VIA DELL'AUTOSTRADA IN PROSSIMITA DELLA ROTATORIA CON L'S;11.4598100;45.6978500;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;;Circostanza imprecisata;Autovettura privata;;;Velocipede;;;;0;0;0;1
2021;Polizia Municipale;4;Giovedì;Sera;THIENE;SP 349 var Costo Variante;Rotatoria;NSA 384 VIA CAPPUCCINI;11.4601590;45.6978790;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Autovettura privata;;;Autovettura privata;;;Autovettura privata;0;0;0;2
2021;Polizia Municipale;11;Martedì;Pomeriggio;THIENE;SP 349 Costo;Rettilineo;VIA SANTO, 65/67;11.4887622;45.6711060;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Motociclo a solo;;;Autovettura privata;;;;0;0;0;2
2021;Polizia Municipale;3;Sabato;Pomeriggio;THIENE;SP 349 Costo;Rettilineo;VIA SANTO, 73;11.4890807;45.6702061;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva senza mantenere la distanza di sicurezza (art.149);;Motociclo a solo;;;Motociclo a solo;;;Motociclo a solo;0;0;0;1
2021;Polizia Municipale;12;Lunedì;Mattino;CALDOGNO;SP 349 Costo;Intersezione segnalata;VIA PONTARON (SP 349) INCROCIO VIA FOGAZZARO;11.4913524;45.6195232;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva con guida distratta o andamento indeciso;;Autovettura privata;;;Ciclomotore;;;;0;0;0;1
2021;Polizia Municipale;11;Sabato;Pomeriggio;CALDOGNO;SP 349 Costo;Rettilineo;VIA PONTARON (SP 349) AL KM. 106;11.4914320;45.6283109;106;Asciutto;Assente;Sereno;Fuoriuscita (veicolo in marcia senza urto);Sbandamento con fuoriuscita per guida distratta;Senza ostacolo, né pedone né altro veicolo;Autocarro;;;;;;;0;0;0;1
2021;Polizia Municipale;4;Sabato;Pomeriggio;VILLAVERLA;SP 349 Costo;Rettilineo;VIA ROMA;11.4914328;45.6356500;0;Asciutto;Assente;Sereno;Scontro frontale;Procedeva contromano (art.143);;Motociclo a solo;;;Motociclo con passeggero;;;;0;0;0;3
2021;Polizia Municipale;10;Domenica;Sera;VILLAVERLA;SP 349 Costo;Intersezione segnalata;VIA ROMA VIA PALLADIO;11.4925170;45.6407710;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza dare la precedenza al veicolo proveniente da destra;;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2021;Polizia Municipale;1;Mercoledì;Sera;COSTABISSARA;SP 046 Pasubio;Rettilineo;VIA PASUBIO S.P. 46, 2;11.4999700;45.5895100;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva con guida distratta o andamento indeciso;;Autovettura privata;;;Autovettura privata;;;Autovettura privata;0;0;0;2
2021;Polizia Municipale;10;Giovedì;Pomeriggio;COSTABISSARA;SP 046 Pasubio;Intersezione segnalata;VIA VOLTA INCROCIO VIA PASUBIO;11.5027900;45.5863700;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva con guida distratta o andamento indeciso;;Autovettura privata;;;Velocipede;;;;0;0;0;1
2021;Polizia Municipale;1;Sabato;Mattino;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Rotatoria;VIALE DEL SOLE INCROCIO VIA BRIGATA GRANATIERI DI SARDEGN;11.5185400;45.5546800;0;Bagnato;Orizzontale;Pioggia;Scontro frontale-laterale;Procedeva senza rispettare lo stop  (art.145);;Autovettura privata;;;Monopatino elettrico;;;;0;0;0;1
2021;Polizia Municipale;1;Venerdì;Pomeriggio;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Rotatoria;VIALE DEL SOLE INCROCIO VIA BRIGATA GRANATIERI DI SARDEGN;11.5185700;45.5546800;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva senza rispettare il segnale di dare precedenza  (art.145);;Autovettura privata;;;Ciclomotore;;;;0;0;0;1
2021;Polizia Municipale;3;Giovedì;Mattino;VICENZA;SP 046 rac Pasubio Raccordo del Sole;Rotatoria;VIALE DEL SOLE INCROCIO VIA BRIGATA GRANATIERI DI SARDEGN;11.5186000;45.5546800;0;Asciutto;Assente;Sereno;Scontro-laterale;Procedeva senza rispettare il segnale di dare precedenza  (art.145);;Autovettura privata;;;Autovettura privata;;;;0;0;0;2
2022;Carabiniere;11;Domenica;Mattino;VALLI DEL PASUBIO;SP 046 Pasubio;Curva;SP46 AL KM. 34.8;11.2560484;45.7435997;34.8;Bagnato;;Altro;Scontro frontale;Procedeva contromano (art.143);;Autovettura privata;;;Autovettura privata;;;Autovettura privata;0;0;0;6
2022;Polizia Municipale;10;Lunedì;Pomeriggio;VALLI DEL PASUBIO;SP 046 Pasubio;Curva;S.P. 46 DEL PASUBIO CONTRA' PONTE CROCE;11.2706470;45.7348461;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva contromano (art.143);;Autovettura privata;;;Autovettura privata;;;;0;0;0;1
2022;Carabiniere;2;Lunedì;Pomeriggio;TORREBELVICINO;SP 046 Pasubio;Rettilineo;VIA 29 APRILE NELLE ADIACENZE IMBOCCO LOC. SCAVIOZZA;11.2980400;45.7189800;0;Bagnato;Assente;Sereno;Scontro frontale-laterale;Procedeva con guida distratta o andamento indeciso;;Autovettura privata;;;Autovettura privata;;;;0;0;0;2
2022;Polizia Municipale;12;Sabato;Notte;TORREBELVICINO;SP 046 var Torrebelvicino;Incrocio;VIA 29 APRILE VIA RIMEMBRANZA;11.3019151;45.7191976;0;Bagnato;;Altro;Scontro frontale-laterale;Procedeva senza dare la precedenza al veicolo proveniente da destra;;Autovettura privata;;;Autovettura privata;;;;0;0;0;3
2022;Polizia Municipale;4;Sabato;Sera;TORREBELVICINO;SP 046 var Torrebelvicino;Incrocio;VIA RIMEMBRANZA S.P. 46;11.3019614;45.7191911;0;Bagnato;Assente;Sereno;Scontro frontale-laterale;Procedeva senza rispettare lo stop  (art.145);;Autovettura privata;;;Autovettura privata;;;;0;0;0;2
2022;Polizia Municipale;12;Martedì;Pomeriggio;TORREBELVICINO;SP 046 var Torrebelvicino;Intersezione segnalata;VIA RIMEMBRANZA VIA 29 APRILE;11.3020720;45.7191592;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva con guida distratta o andamento indeciso;;Autocarro;;;Autocarro;;;Autovettura privata;0;0;0;3
2022;Polizia Municipale;12;Martedì;Mattino;TORREBELVICINO;SP 046 var Torrebelvicino;Rettilineo;VIA RIMEMBRANZA, 22;11.3036280;45.7187378;0;Asciutto;Assente;Sereno;Fuoriuscita (veicolo in marcia senza urto);Sbandamento con fuoriuscita per guida distratta;Senza ostacolo, né pedone né altro veicolo;Autovettura privata;;;;;;;0;0;0;1
2022;Polizia Municipale;12;Venerdì;Pomeriggio;SCHIO;SP 046 var Torrebelvicino;Rotatoria;VIA RIVA DEL CRISTO VIA PAOLO LIOY;11.3329622;45.7150326;0;Bagnato;;Altro;Scontro frontale;Procedeva regolarmente senza svoltare;;Autovettura privata;;;Velocipede;;;;0;0;0;1
2022;Carabiniere;12;Martedì;Sera;ARSIERO;SP 350 Val d'Astico;Pendenza;VIA DEI LONGHI AL KM. 47;11.3639100;45.8033000;47;Asciutto;Assente;Sereno;Scontro frontale;Procedeva regolarmente;;Autovettura privata;;;Autovettura privata;;Anormale per ebbrezza da alcool (art. 186);;0;0;1;1
2022;Polizia Municipale;3;Martedì;Pomeriggio;SANTORSO;SP 350 Val d'Astico;Intersezione con semaforo o vigile;VIA ROMA VIA QUATTRO NOVEMBRE;11.3735000;45.7289145;0;Asciutto;Assente;Sereno;Scontro frontale-laterale;Procedeva con guida distratta o andamento indeciso;;Velocipede;;;Autovettura privata;;;;0;0;0;1
2022;Polizia Municipale;1;Giovedì;Sera;SANTORSO;SP 350 Val d'Astico;Rettilineo;VIA QUATTRO NOVEMBRE, 26;11.3749822;45.7292883;0;Asciutto;Assente;Sereno;Tamponamento;Procedeva con guida distratta o andamento indeciso;;Autovettura privata;;;Autovettura privata;;;Autocarro;0;0;0;2
